Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101097,5.7,95,-0.99,-0.08,151934,100,576949,352.135,203164,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,67.15,------,216407,-0.4,352.14,3000,8.59,None
,85.101105,5.7,96,-0.9,-0.08,145042,100,566295,376.267,213078,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,67.02,------,211507,-0.39,376.27,3000,8.59,None
,85.101074,5.71,97,-1.26,-0.11,158914,100,602790,389.271,234649,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,65.31,------,218407,-0.14,389.27,3000,8.59,None
,85.101074,5.72,98,-1.26,-0.11,163270,100,623652,362.284,225939,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,67.92,------,212007,-0.36,362.28,3000,8.59,None
,85.101105,5.72,99,-0.9,-0.08,152968,100,581529,350.779,203988,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,68.47,------,216707,-0.68,350.78,3000,8.59,None
,85.101097,5.73,100,-0.99,-0.08,157630,100,601925,376.734,226766,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,68.15,------,217507,-0.46,376.73,3000,8.59,None
,85.101112,5.74,101,-0.81,-0.07,153386,100,574094,354.42,203470,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70.5,------,215907,0.2,354.42,3000,8.59,None
,85.101112,5.74,102,-0.81,-0.07,165097,100,625674,379.984,237746,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,65.76,------,214307,-0.24,379.98,3000,8.59,None
,85.101112,5.75,103,-0.81,-0.07,163809,100,630132,351.102,221240,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,72.48,------,214707,-0.23,351.1,3000,8.59,None
,85.101105,5.76,104,-0.9,-0.08,165841,100,628354,346.489,217718,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,73.65,------,211807,0.26,346.49,3000,8.59,None
,85.10112,5.76,105,-0.72,-0.06,155302,100,592686,345.264,204633,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,73.04,------,217107,-0.21,345.26,3000,8.59,None
,85.101112,5.77,106,-0.81,-0.07,168492,100,637436,371.431,236764,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,69.01,------,212807,-0.47,371.43,3000,8.59,None
,85.101089,5.78,107,-1.08,-0.09,163081,100,615466,346.545,213287,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,70.76,------,216107,-0.44,346.55,3000,8.59,None
,85.10112,5.78,108,-0.72,-0.06,156059,100,590169,353.544,208651,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,69.58,------,215007,-0.35,353.54,3000,8.59,None
,85.101097,5.79,109,-0.99,-0.08,164630,100,625864,373.54,233785,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,69.82,------,215107,-0.01,373.54,3000,8.59,None
,85.101105,5.8,110,-0.9,-0.08,156301,100,595552,352.341,209838,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,68.72,------,217407,-0.24,352.34,3000,8.59,None
,85.101074,5.8,111,-1.26,-0.11,161634,100,605446,372.116,225296,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,68.61,------,214607,-0.36,372.12,3000,8.59,None
,85.101082,5.81,112,-1.17,-0.1,162929,100,612137,360.479,220663,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,70.64,------,216507,-0.35,360.48,3000,8.59,None
,85.101082,5.82,113,-1.17,-0.1,169145,100,633328,354.038,224222,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70,------,216207,-0.62,354.04,3000,8.59,None
,85.101074,5.82,114,-1.26,-0.11,163809,100,609918,343.619,209579,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,73,------,217307,-0.58,343.62,3000,8.59,None
,85.101105,5.83,115,-0.9,-0.08,155820,100,587519,355.013,208577,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,69.45,------,211707,-0.44,355.01,3000,8.59,None
,85.101112,5.84,116,-0.81,-0.07,150890,100,578926,372.836,215844,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,67.15,------,216607,-0.29,372.84,3000,8.59,None
